"sector","subsector","anio","valor_en_mtco2e","valor_en_porcent"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1990","10.5977642476574","3.8703258706237"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1991","10.6799272284329","3.5100896406366"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1992","10.7620902092083","3.44805840468417"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1993","10.7640348075603","3.47684271095574"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1994","6.03058589118812","1.90927179174855"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1995","6.19204173080434","1.92409502939599"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1996","5.55802409740994","1.56342030927599"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1997","5.54571843311995","1.57333802538122"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1998","6.94427474277558","1.84414717318062"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","1999","5.86735948051017","1.59413407925542"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2000","13.9530115422495","3.77643428758539"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2001","18.710844904131","5.09397367990102"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2002","13.0527671799868","3.51342702395433"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2003","14.0801161687624","3.64174186446998"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2004","6.48909171824744","1.60581972530172"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2005","7.5421203208363","1.88670836023524"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2006","7.45204742171307","1.7398044070841"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2007","7.06802596429885","1.5703484094202"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2008","6.58572828852359","1.53006304976104"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2009","5.70758733786092","1.47827485251967"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2010","4.19295931259276","1.04725605233043"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2011","3.87681909801248","1.00392770774006"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2012","5.46477297051052","1.28129566111386"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2013","5.84578352653631","1.36487771140809"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2014","4.96327038193492","1.24121139830523"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2015","3.79875261741679","0.988708727750045"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2016","4.41853045332853","1.16541881462926"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2017","7.36261113288458","1.9032987763395"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2018","5.15544606658529","1.33466186402863"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2019","3.11286600793535","0.897086357673903"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2020","5.93916788212686","1.51138608737235"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2021","4.08070027524464","1.02439627462317"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones de la quema de biomasa","2022","4.37169838502253","1.09041502708305"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1990","8.17981780107058","2.98728672507219"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1991","8.19891032479599","2.69467287370251"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1992","7.86239705933818","2.51902778497612"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1993","8.62690456550846","2.7865378357595"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1994","8.51603199791542","2.6961592065219"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1995","7.49649796209476","2.32943754157646"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1996","7.16256376386117","2.01476234335206"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1997","6.73046288720375","1.90945380955761"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1998","6.85805931364379","1.82125148632961"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","1999","7.23691738375326","1.96623654448286"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2000","7.106967560499","1.9235271106139"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2001","7.12100122043147","1.93867208975755"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2002","7.36993699178264","1.98377366536282"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2003","6.84871681507076","1.77138160256634"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2004","7.27936725969534","1.80138485336301"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2005","7.07267672926212","1.76927412275232"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2006","6.81945340480241","1.59211481303919"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2007","7.28047900880323","1.61755045737519"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2008","7.1034305267838","1.65034087338776"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2009","6.20405452755076","1.60686070117611"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2010","5.5287095939624","1.3808802213905"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2011","5.48515318369368","1.42041635760921"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2012","4.75289278094374","1.11438497643456"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2013","4.82579493439057","1.1267300466869"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2014","5.91898410920548","1.48021565971372"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2015","5.58308481646871","1.45312033758205"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2016","5.1954218592619","1.37032944520247"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2017","5.25627339869696","1.35879222021688"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2018","5.56758443907484","1.441357843651"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2019","5.8601899744763","1.68882838711291"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2020","6.33860773372469","1.61303464259569"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2021","5.30252904468425","1.33111736542083"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Emisiones directas e indirectas de N2O y otros","2022","5.21376118764531","1.30044734241232"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1990","83.2347179383415","30.3974946642202"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1991","84.521202606784","27.7789343820982"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1992","85.8692570718074","27.5115900159522"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1993","87.9960103452051","28.4231974934739"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1994","88.5910504032032","28.0477546606812"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1995","86.8829389461378","26.9977235673222"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1996","83.7426234951775","23.5560184752392"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1997","82.3862017915859","23.3732284840342"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1998","78.3370129393182","20.8034656344423"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","1999","81.8895960093432","22.2490195408313"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2000","81.0777504854832","21.9439936652063"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2001","79.1262620164844","21.5418971279023"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2002","81.8528391785076","22.0324145211214"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2003","83.9100718330346","21.7028622336931"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2004","85.3042528870134","21.1097728134883"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2005","85.6210358014593","21.4186352360793"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2006","86.2435655749136","20.1349947173831"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2007","85.8669327095607","19.0776041122858"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2008","86.5152185520088","20.100091189475"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2009","83.2584539748252","21.5640815435647"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2010","76.5124293649106","19.1101555625063"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2011","73.7328472221362","19.0936039122425"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2012","75.8807806502145","17.7913548346309"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2013","77.5914270745634","18.1161017902363"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2014","78.6415595939128","19.6666295883746"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2015","78.6222807544419","20.4631738379405"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2016","78.5813084775912","20.7263786784544"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2017","80.3166630665186","20.762553362544"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2018","80.6140075970224","20.8696668060624"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2019","80.5869811981138","23.2240903574584"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2020","79.8045522583317","20.3084830040246"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2021","79.4398384808619","19.9421347091175"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Ganado","2022","78.7462911455083","19.6413685551356"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1990","49.1698935742156","17.9569489100653"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1991","72.8240995050326","23.9345373609641"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1992","75.7646708855224","24.2741888561232"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1993","67.6085969981508","21.8379503479368"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1994","71.2336940510536","22.5524493188054"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1995","76.4467909182005","23.7548286677773"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1996","96.5181205150468","27.1496465617505"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1997","92.6464857837076","26.2841038107741"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1998","110.690826079372","29.3954633957515"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","1999","96.99757703368","26.3537871964762"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2000","94.0105956198909","25.4443161334937"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2001","91.6381979196253","24.9482356712321"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2002","105.894906298236","28.5038429290141"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2003","106.087249984952","27.4388630694549"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2004","115.103782645073","28.4840980300121"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2005","103.839877677618","25.9761919733524"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2006","122.175478579162","28.5238973990279"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2007","129.235457194294","28.7130658080265"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2008","104.601129615275","24.3019930941422"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2009","80.808933695143","20.9296516144472"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2010","88.0931711075072","22.002623859059"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2011","67.0623199281182","17.3662271617683"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2012","104.458640024108","24.4918504302002"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2013","99.4982177434649","23.2309149160967"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2014","70.8688626321742","17.7228386356195"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2015","49.375438475811","12.851041348072"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2016","44.6770977312553","11.7839020979955"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2017","51.5702039040305","13.3313445752586"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2018","53.2625552857729","13.7888167973256"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2019","24.895190979016","7.17446113710962"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2020","85.4406932435868","21.7427554880907"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2021","71.5194574171417","17.9538463497661"
"Agricultura, ganadería, silvicultura y otros usos de la tierra","Tierra","2022","65.2640942233182","16.2785587665154"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1990","13.345153913716","4.87367837524099"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1991","14.0377514821113","4.61367994381178"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1992","14.7502023109651","4.72580679593249"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1993","16.216182161232","5.23791642769586"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1994","17.178975135162","5.43883019469814"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1995","18.5431040485488","5.76202420469649"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1996","20.7963773974453","5.84982688320579"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1997","22.1008174269365","6.27007246565975"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1998","22.9452957131285","6.09343722628211"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","1999","23.352326214787","6.34471761488948"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2000","24.7024541974267","6.68581078258252"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2001","25.7280595101377","7.00439016255402"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2002","24.8617868872252","6.69207323695321"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2003","26.7566814477654","6.92046328415903"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2004","27.4561241130434","6.79441555080451"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2005","26.7357111190288","6.68810460975417"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2006","27.0908441921796","6.32480812989082"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2007","26.9568346350801","5.98917188561867"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2008","26.8800151484086","6.24503717034113"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2009","25.2944326515245","6.55130118631084"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2010","24.5885491005202","6.14136817073491"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2011","23.9757026016241","6.20866528609649"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2012","23.4118995797706","5.48926103826617"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2013","22.6479930225495","5.28786958057604"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2014","22.44297359073","5.61252409984916"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2015","23.0389056704512","5.99638076187101"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2016","23.5044719442412","6.19947154853464"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2017","23.1268412280677","5.97848885613136"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2018","24.1460065279022","6.25101177767201"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2019","24.9975651730324","7.20396401085872"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2020","22.9726106986926","5.84601831261781"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2021","23.5055412064796","5.90070017908279"
"Energía","Emisiones fugitivas provenientes de la fabricación de combustibles","2022","25.1024076377298","6.26119189693453"
"Energía","Industrias de la energía","1990","22.6919501078374","8.28714807245109"
"Energía","Industrias de la energía","1991","27.4509064725652","9.02207855676318"
"Energía","Industrias de la energía","1992","26.1501650682489","8.37823273125"
"Energía","Industrias de la energía","1993","25.0509168117419","8.09158452911067"
"Energía","Industrias de la energía","1994","22.8334177459445","7.22901575371704"
"Energía","Industrias de la energía","1995","25.2830686949022","7.85637902950948"
"Energía","Industrias de la energía","1996","28.9720751573332","8.14957436473747"
"Energía","Industrias de la energía","1997","29.1739275821176","8.27673639911803"
"Energía","Industrias de la energía","1998","31.9982598531476","8.49757572110336"
"Energía","Industrias de la energía","1999","36.4288354769425","9.89754391124054"
"Energía","Industrias de la energía","2000","36.2137185629526","9.80137714700508"
"Energía","Industrias de la energía","2001","30.3049924511807","8.25044698445614"
"Energía","Industrias de la energía","2002","28.033051438262","7.54568584032551"
"Energía","Industrias de la energía","2003","31.2025559729974","8.07036341201722"
"Energía","Industrias de la energía","2004","37.6624448677684","9.32011743672579"
"Energía","Industrias de la energía","2005","38.4505825167344","9.6186526340372"
"Energía","Industrias de la energía","2006","41.7282674486881","9.74215802702481"
"Energía","Industrias de la energía","2007","47.476588704456","10.5481765252875"
"Energía","Industrias de la energía","2008","51.1124737280741","11.8749672028665"
"Energía","Industrias de la energía","2009","50.4053062057301","13.0550602534293"
"Energía","Industrias de la energía","2010","52.4154268816916","13.0915587166505"
"Energía","Industrias de la energía","2011","58.1052648986927","15.0467390720602"
"Energía","Industrias de la energía","2012","59.4975904704634","13.9500771446343"
"Energía","Industrias de la energía","2013","59.1408239154947","13.8082417917375"
"Energía","Industrias de la energía","2014","60.0243894942759","15.0108599136126"
"Energía","Industrias de la energía","2015","63.028117429518","16.4044506374294"
"Energía","Industrias de la energía","2016","64.2570257915015","16.9482473008917"
"Energía","Industrias de la energía","2017","60.4792716036439","15.6344157744511"
"Energía","Industrias de la energía","2018","59.5907228500608","15.4270773490129"
"Energía","Industrias de la energía","2019","53.8189399230345","15.5098988091197"
"Energía","Industrias de la energía","2020","54.8555967367874","13.959528905049"
"Energía","Industrias de la energía","2021","56.8542268868166","14.2723685375163"
"Energía","Industrias de la energía","2022","55.3759881839368","13.8122085142493"
"Energía","Industrias manufactureras y de la construcción","1990","20.7668044176368","7.58408080322494"
"Energía","Industrias manufactureras y de la construcción","1991","18.3693922820575","6.0373270505422"
"Energía","Industrias manufactureras y de la construcción","1992","20.50604697444","6.56991776156724"
"Energía","Industrias manufactureras y de la construcción","1993","17.8120499311896","5.75339053409034"
"Energía","Industrias manufactureras y de la construcción","1994","20.780711470095","6.57913292973613"
"Energía","Industrias manufactureras y de la construcción","1995","20.3958519398718","6.33774109476264"
"Energía","Industrias manufactureras y de la construcción","1996","21.7858329311755","6.12815149091668"
"Energía","Industrias manufactureras y de la construcción","1997","22.0706660158004","6.26151841405555"
"Energía","Industrias manufactureras y de la construcción","1998","24.201004053939","6.42690775744941"
"Energía","Industrias manufactureras y de la construcción","1999","23.4789381467334","6.37911748355724"
"Energía","Industrias manufactureras y de la construcción","2000","23.0726485674734","6.24469784833042"
"Energía","Industrias manufactureras y de la construcción","2001","21.9850658793762","5.98537091800204"
